04:40:52 --->   row_id 27 - Actual: Urology | Predicted: Gastroenterology | Specialty: Gastroenterology
  <pre><code class="language-r"><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></code></pre>
  
  <p>R uses constructors to create new objects. A constructor is called when a variable of the appropriate type is created and it allows for the specification of properties and methods.</p>
  
  <div class="highlight"><pre><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></pre></div>
</div>

### Constructors vs. Classes
<div class="block">
  <h3>Constructors vs. Classes</h3>
  
  <p>A constructor can be specified directly:</p>
  
  <pre><code class="language-r"><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></code></pre>
  
  <p>R uses constructors to create new objects. A constructor is called when a variable of the appropriate type is created and it allows for the specification of properties and methods.</p>
  
  <div class="highlight"><pre><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></pre></div>
</div>

### Constructors vs. Classes
<div class="block">
  <h3>Constructors vs. Classes</h3>
  
  <p>A constructor can be specified directly:</p>
  
  <pre><code class="language-r"><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></code></pre>
  
  <p>R uses constructors to create new objects. A constructor is called when a variable of the appropriate type is created and it allows for the specification of properties and methods.</p>
  
  <div class="highlight"><pre><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></pre></div>
</div>

### Constructors vs. Classes
<div class="block">
  <h3>Constructors vs. Classes</h3>
  
  <p>A constructor can be specified directly:</p>
  
  <pre><code class="language-r"><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></code></pre>
  
  <p>R uses constructors to create new objects. A constructor is called when a variable of the appropriate type is created and it allows for the specification of properties and methods.</p>
  
  <div class="highlight"><pre><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></pre></div>
</div>

### Constructors vs. Classes
<div class="block">
  <h3>Constructors vs. Classes</h3>
  
  <p>A constructor can be specified directly:</p>
  
  <pre><code class="language-r"><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></code></pre>
  
  <p>R uses constructors to create new objects. A constructor is called when a variable of the appropriate type is created and it allows for the specification of properties and methods.</p>
  
  <div class="highlight"><pre><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></pre></div>
</div>

### Constructors vs. Classes
<div class="block">
  <h3>Constructors vs. Classes</h3>
  
  <p>A constructor can be specified directly:</p>
  
  <pre><code class="language-r"><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></code></pre>
  
  <p>R uses constructors to create new objects. A constructor is called when a variable of the appropriate type is created and it allows for the specification of properties and methods.</p>
  
  <div class="highlight"><pre><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></pre></div>
</div>

### Constructors vs. Classes
<div class="block">
  <h3>Constructors vs. Classes</h3>
  
  <p>A constructor can be specified directly:</p>
  
  <pre><code class="language-r"><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></code></pre>
  
  <p>R uses constructors to create new objects. A constructor is called when a variable of the appropriate type is created and it allows for the specification of properties and methods.</p>
  
  <div class="highlight"><pre><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></pre></div>
</div>

### Constructors vs. Classes
<div class="block">
  <h3>Constructors vs. Classes</h3>
  
  <p>A constructor can be specified directly:</p>
  
  <pre><code class="language-r"><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></code></pre>
  
  <p>R uses constructors to create new objects. A constructor is called when a variable of the appropriate type is created and it allows for the specification of properties and methods.</p>
  
  <div class="highlight"><pre><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></pre></div>
</div>

### Constructors vs. Classes
<div class="block">
  <h3>Constructors vs. Classes</h3>
  
  <p>A constructor can be specified directly:</p>
  
  <pre><code class="language-r"><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></code></pre>
  
  <p>R uses constructors to create new objects. A constructor is called when a variable of the appropriate type is created and it allows for the specification of properties and methods.</p>
  
  <div class="highlight"><pre><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></pre></div>
</div>

### Constructors vs. Classes
<div class="block">
  <h3>Constructors vs. Classes</h3>
  
  <p>A constructor can be specified directly:</p>
  
  <pre><code class="language-r"><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></code></pre>
  
  <p>R uses constructors to create new objects. A constructor is called when a variable of the appropriate type is created and it allows for the specification of properties and methods.</p>
  
  <div class="highlight"><pre><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></pre></div>
</div>

### Constructors vs. Classes
<div class="block">
  <h3>Constructors vs. Classes</h3>
  
  <p>A constructor can be specified directly:</p>
  
  <pre><code class="language-r"><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></code></pre>
  
  <p>R uses constructors to create new objects. A constructor is called when a variable of the appropriate type is created and it allows for the specification of properties and methods.</p>
  
  <div class="highlight"><pre><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></pre></div>
</div>

### Constructors vs. Classes
<div class="block">
  <h3>Constructors vs. Classes</h3>
  
  <p>A constructor can be specified directly:</p>
  
  <pre><code class="language-r"><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></code></pre>
  
  <p>R uses constructors to create new objects. A constructor is called when a variable of the appropriate type is created and it allows for the specification of properties and methods.</p>
  
  <div class="highlight"><pre><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></pre></div>
</div>

### Constructors vs. Classes
<div class="block">
  <h3>Constructors vs. Classes</h3>
  
  <p>A constructor can be specified directly:</p>
  
  <pre><code class="language-r"><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></code></pre>
  
  <p>R uses constructors to create new objects. A constructor is called when a variable of the appropriate type is created and it allows for the specification of properties and methods.</p>
  
  <div class="highlight"><pre><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></pre></div>
</div>

### Constructors vs. Classes
<div class="block">
  <h3>Constructors vs. Classes</h3>
  
  <p>A constructor can be specified directly:</p>
  
  <pre><code class="language-r"><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></code></pre>
  
  <p>R uses constructors to create new objects. A constructor is called when a variable of the appropriate type is created and it allows for the specification of properties and methods.</p>
  
  <div class="highlight"><pre><span class="light">base&lt;{type} &gt;(x, ...) = base()</span></pre></div>
</div>

### Constructors vs. Classes
<div class="block">
